,review_date,review_rating,review_text,verified_purchase,review_time,review_textlength,helpful_review
1466,2/25/2019,5,"I love this wipes, the wipes are soft but strong. I use it at the late afternoon everyday, this let my face feeling refresh without the make up on. And I don't feel dry after using this wipes, when i am crazy, i don't even need to put the cream on. I am quite happy with the result of this new type of wipes. [This review was collected as part of a promotion.]",False,2019-02-25 06:09:00,360,0
1467,2/26/2019,5,I have very sensitive skin and I know I can rely on the Simple range to care for my skin. I use this every evening after cleansing and it works brilliantly. Would highly recommend to anyone else with sensitive skin. [This review was collected as part of a promotion.],False,2019-02-26 14:33:00,267,0
1468,2/26/2019,4,"I didn't get much time to review this product to say if I found it highly effective or not, but I quite liked the way it made my skin feel when I applied it. It was easy to apply and soaked into my skin fast. It wasn't sticky and didn't leave any residue after. [This review was collected as part of a promotion.]",False,2019-02-26 08:31:00,313,0
1469,2/26/2019,5,I am really impressed with this product as I have very dry sensitive skin. I choose the products I use carefully and know I can rely on the simple range. Easy to use and apply and leaves my face feeling fresh and clean. [This review was collected as part of a promotion.],False,2019-02-26 01:32:00,271,0
1470,2/26/2019,4,"I didn't get much time to review this product to say if I found it highly effective or not, but I quite liked the way it made my skin feel when I applied it. It was easy to apply and soaked into my skin fast. It wasn't sticky and didn't leave any residue after. [This review was collected as part of a promotion.]",False,2019-02-26 10:38:00,313,0
1471,2/26/2019,5,I have very sensitive skin and I know I can rely on the Simple range to care for my skin. I use this every evening after cleansing and it works brilliantly. Would highly recommend to anyone else with sensitive skin. [This review was collected as part of a promotion.],False,2019-02-26 13:37:00,267,0
1472,2/26/2019,5,"I always love simple wipes, they2019re so easy to use and take all of my makeup off in one wipe. It even manages to take off my waterproof mascara! They leave my skin feeling fresh and clean. I would recommend this to anyone. [This review was collected as part of a promotion.]",False,2019-02-26 10:17:00,277,0
1473,2/26/2019,5,"I rate this product 10-10.I have used so many products in the past few years and I got to say this is my favourite product.It does what it says.I would absolutely will be purchasing micelles cleansing wipes again.i will recommend everyone to once try this product your money will be worth it and you won2019t have any regrets of buying this pack of wipes, your money will be totally worth it.i have already received a feed back from my friends and family when they tried it at the make over event,they absoulutely are going to stick to using this product as this wipes are so soft on the skin and does the job. [This review was collected as part of a promotion.]",False,2019-02-26 20:40:00,662,0
1474,2/26/2019,4,I have been using these wipes for years. They're great. It is only recently I bought biodegradable ones. I then thought why aren't they ALL biodegradable? Something to think about guys....,False,2019-02-26 03:42:00,188,5
1475,2/26/2019,5,I am really impressed with this product as I have very dry sensitive skin. I choose the products I use carefully and know I can rely on the simple range. Easy to use and apply and leaves my face feeling fresh and clean. [This review was collected as part of a promotion.],False,2019-02-26 19:12:00,271,3
1476,2/26/2019,5,I2019ve used the original simple wipes since before I can remember! These ones have more moisture in them and I feel as though it gets your makeup off a lot easier and feels more refreshing than the ordinary ones. [This review was collected as part of a promotion.],False,2019-02-26 02:35:00,265,5
1477,2/26/2019,4,I have been using these wipes for years. They're great. It is only recently I bought biodegradable ones. I then thought why aren't they ALL biodegradable? Something to think about guys....,False,2019-02-26 01:05:00,188,4
1478,2/26/2019,4,I have been using these wipes for years. They're great. It is only recently I bought biodegradable ones. I then thought why aren't they ALL biodegradable? Something to think about guys....,False,2019-02-26 03:25:00,188,0
1479,2/26/2019,5,"I rate this product 10-10.I have used so many products in the past few years and I got to say this is my favourite product.It does what it says.I would absolutely will be purchasing micelles cleansing wipes again.i will recommend everyone to once try this product your money will be worth it and you wont have any regrets of buying this pack of wipes, your money will be totally worth it.i have already received a feed back from my friends and family when they tried it at the make over event,they absoulutely are going to stick to using this product as this wipes are so soft on the skin and does the job. [This review was collected as part of a promotion.]",False,2019-02-26 01:48:00,659,0
1480,2/26/2019,5,"I always love simple wipes, theyre so easy to use and take all of my makeup off in one wipe. It even manages to take off my waterproof mascara! They leave my skin feeling fresh and clean. I would recommend this to anyone. [This review was collected as part of a promotion.]",False,2019-02-26 07:26:00,274,0
1481,2/26/2019,5,Ive used the original simple wipes since before I can remember! These ones have more moisture in them and I feel as though it gets your makeup off a lot easier and feels more refreshing than the ordinary ones. [This review was collected as part of a promotion.],False,2019-02-26 01:30:00,262,4
1482,2/26/2019,5,"I discovered this amazing product 2 years ago and since then it has become a staple of mine! I love how after usage the skin feels tanned enough, much softer and shimmery as well. Could not recommend it more!",False,2019-02-26 05:53:00,208,1
1483,2/26/2019,5,Bargin price,True,2019-02-26 04:32:00,12,0
1484,2/26/2019,5,Very happy,True,2019-02-26 12:02:00,10,1
1485,3/7/2019,5,Lovely smell,True,2019-03-07 06:51:00,12,2
1486,2/26/2019,5,I've used the original simple wipes since before I can remember! These ones have more moisture in them and I feel as though it gets your makeup off a lot easier and feels more refreshing than the ordinary ones. [This review was collected as part of a promotion.],False,2019-02-26 03:56:00,262,4
1487,2/26/2019,5,"I rate this product 10-10.I have used so many products in the past few years and I got to say this is my favourite product.It does what it says.I would absolutely will be purchasing micelles cleansing wipes again.i will recommend everyone to once try this product your money will be worth it and you won't have any regrets of buying this pack of wipes, your money will be totally worth it.i have already received a feed back from my friends and family when they tried it at the make over event,they absoulutely are going to stick to using this product as this wipes are so soft on the skin and does the job. [This review was collected as part of a promotion.]",False,2019-02-26 18:39:00,659,5
1488,2/26/2019,5,"I always love simple wipes, they're so easy to use and take all of my makeup off in one wipe. It even manages to take off my waterproof mascara! They leave my skin feeling fresh and clean. I would recommend this to anyone. [This review was collected as part of a promotion.]",False,2019-02-26 11:10:00,274,2
1489,2/26/2019,4,"I didn't get much time to review this product to say if I found it highly effective or not, but I quite liked the way it made my skin feel when I applied it. It was easy to apply and soaked into my skin fast. It wasn't sticky and didn't leave any residue after. [This review was collected as part of a promotion.]",False,2019-02-26 19:53:00,313,1
1490,2/26/2019,5,I am really impressed with this product as I have very dry sensitive skin. I choose the products I use carefully and know I can rely on the simple range. Easy to use and apply and leaves my face feeling fresh and clean. [This review was collected as part of a promotion.],False,2019-02-26 01:34:00,271,1
1491,2/26/2019,5,I have very sensitive skin and I know I can rely on the Simple range to care for my skin. I use this every evening after cleansing and it works brilliantly. Would highly recommend to anyone else with sensitive skin. [This review was collected as part of a promotion.],False,2019-02-26 07:23:00,267,3
1492,2/26/2019,4,I have been using these wipes for years. They're great. It is only recently I bought biodegradable ones. I then thought why aren't they ALL biodegradable? Something to think about guys....,False,2019-02-26 07:51:00,188,4
1493,2/27/2019,5,"I carry these in my gym bag for after work when I go. These remove my make up well and don't irritate my face, they remove mascara with some gentle rubbing. The scent isn't too overwhelming and leave my face soft. I wouldn't use these alone as I feel they don't remove everything but they are great for a rush or if you don't have face wash handy. [This review was collected as part of a promotion.]",False,2019-02-27 03:04:00,399,0
